run_id,mixture,operating_point,experiment,split_label,normality_label,sensor_member,actuator_member,metadata_member,gc_member,oplog_member,has_sensor,has_actuator,has_metadata,has_gc_timeseries,has_oplog,n_sensor_rows,duration_seconds,duration_minutes,anomaly_points,first_anomaly_fraction
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_003__test_anormal_experiment_003,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_003,test_anormal_experiment_003,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_003.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_003.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_003.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_003.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_003.csv,True,True,True,True,True,15152,15151.0,252.51666666666668,385,0.9746551382747013
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_003__test_anormal_experiment_004,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_003,test_anormal_experiment_004,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_004.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_004.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_004.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_004.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_004.csv,True,True,True,True,True,5881,5880.0,98.0,2921,0.2085034013605442
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_003__test_anormal_experiment_005,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_003,test_anormal_experiment_005,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_005.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_005.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_005.csv,,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_005.csv,True,True,True,False,True,3614,3613.0,60.21666666666667,1199,0.19928037641848878
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_003__test_anormal_experiment_006,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_003,test_anormal_experiment_006,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_006.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_006.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_006.csv,,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_006.csv,True,True,True,False,True,3687,3686.0,61.43333333333333,3546,0.0
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_003__test_anormal_experiment_007,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_003,test_anormal_experiment_007,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_007.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_007.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_007.csv,,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_007.csv,True,True,True,False,True,3178,3177.0,52.95,1098,0.2987094743468681
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_003__test_anormal_experiment_008,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_003,test_anormal_experiment_008,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_008.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_008.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_008.csv,,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_008.csv,True,True,True,False,True,3274,3273.0,54.55,2276,0.3049190345249007
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_003__test_anormal_experiment_009,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_003,test_anormal_experiment_009,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_009.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_009.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_009.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_009.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/test_anormal_experiment_009.csv,True,True,True,True,True,6189,6188.0,103.13333333333334,3543,0.4276018099547511
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_003__train_normal_experiment_001,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_003,train_normal_experiment_001,train,normal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/train_normal_experiment_001.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/train_normal_experiment_001.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/train_normal_experiment_001.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/train_normal_experiment_001.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_003/train_normal_experiment_001.csv,True,True,True,True,True,10110,10109.0,168.48333333333332,0,
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_004__test_anormal_experiment_001,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_004,test_anormal_experiment_001,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_004/test_anormal_experiment_001.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_004/test_anormal_experiment_001.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_004/test_anormal_experiment_001.csv,,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_004/test_anormal_experiment_001.csv,True,True,True,False,True,2070,2069.0,34.483333333333334,851,0.09618173030449492
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_004__test_anormal_experiment_002,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_004,test_anormal_experiment_002,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_004/test_anormal_experiment_002.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_004/test_anormal_experiment_002.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_004/test_anormal_experiment_002.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_004/test_anormal_experiment_002.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_004/test_anormal_experiment_002.csv,True,True,True,True,True,7036,7035.0,117.25,3986,0.0
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_004__train_normal_experiment_001,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_004,train_normal_experiment_001,train,normal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_004/train_normal_experiment_001.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_004/train_normal_experiment_001.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_004/train_normal_experiment_001.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_004/train_normal_experiment_001.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_004/train_normal_experiment_001.csv,True,True,True,True,True,3840,3839.0,63.983333333333334,0,
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_005__test_anormal_experiment_001,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_005,test_anormal_experiment_001,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_005/test_anormal_experiment_001.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_005/test_anormal_experiment_001.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_005/test_anormal_experiment_001.csv,,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_005/test_anormal_experiment_001.csv,True,True,True,False,True,1972,1971.0,32.85,1777,0.0989345509893455
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_006__test_anormal_experiment_001,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_006,test_anormal_experiment_001,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_006/test_anormal_experiment_001.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_006/test_anormal_experiment_001.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_006/test_anormal_experiment_001.csv,,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_006/test_anormal_experiment_001.csv,True,True,True,False,True,11145,11144.0,185.73333333333332,11145,0.0
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_007__test_anormal_experiment_001,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_007,test_anormal_experiment_001,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_007/test_anormal_experiment_001.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_007/test_anormal_experiment_001.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_007/test_anormal_experiment_001.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_007/test_anormal_experiment_001.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_007/test_anormal_experiment_001.csv,True,True,True,True,True,5372,5371.0,89.51666666666667,997,0.30515732638242415
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_007__train_normal_experiment_001,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_007,train_normal_experiment_001,train,normal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_007/train_normal_experiment_001.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_007/train_normal_experiment_001.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_007/train_normal_experiment_001.csv,,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_007/train_normal_experiment_001.csv,True,True,True,False,True,3282,3281.0,54.68333333333333,0,
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_008__test_anormal_experiment_001,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_008,test_anormal_experiment_001,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_008/test_anormal_experiment_001.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_008/test_anormal_experiment_001.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_008/test_anormal_experiment_001.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_008/test_anormal_experiment_001.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_008/test_anormal_experiment_001.csv,True,True,True,True,True,8628,8627.0,143.78333333333333,8628,0.0
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_008__test_anormal_experiment_002,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_008,test_anormal_experiment_002,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_008/test_anormal_experiment_002.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_008/test_anormal_experiment_002.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_008/test_anormal_experiment_002.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_008/test_anormal_experiment_002.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_008/test_anormal_experiment_002.csv,True,True,True,True,True,6308,6307.0,105.11666666666666,3145,0.022039004280957668
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_009__test_anormal_experiment_001,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_009,test_anormal_experiment_001,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_009/test_anormal_experiment_001.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_009/test_anormal_experiment_001.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_009/test_anormal_experiment_001.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_009/test_anormal_experiment_001.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_009/test_anormal_experiment_001.csv,True,True,True,True,True,7353,7352.0,122.53333333333333,7353,0.0
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_009__test_anormal_experiment_002,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_009,test_anormal_experiment_002,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_009/test_anormal_experiment_002.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_009/test_anormal_experiment_002.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_009/test_anormal_experiment_002.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_009/test_anormal_experiment_002.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_009/test_anormal_experiment_002.csv,True,True,True,True,True,4568,4567.0,76.11666666666666,773,0.37201664112108607
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_010__test_anormal_experiment_001,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_010,test_anormal_experiment_001,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_010/test_anormal_experiment_001.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_010/test_anormal_experiment_001.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_010/test_anormal_experiment_001.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_010/test_anormal_experiment_001.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_010/test_anormal_experiment_001.csv,True,True,True,True,True,5762,5761.0,96.01666666666667,1077,0.3001215066828676
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_010__train_normal_experiment_001,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_010,train_normal_experiment_001,train,normal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_010/train_normal_experiment_001.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_010/train_normal_experiment_001.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_010/train_normal_experiment_001.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_010/train_normal_experiment_001.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_010/train_normal_experiment_001.csv,True,True,True,True,True,8018,8017.0,133.61666666666667,0,
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_011__test_anormal_experiment_001,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_011,test_anormal_experiment_001,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_011/test_anormal_experiment_001.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_011/test_anormal_experiment_001.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_011/test_anormal_experiment_001.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_011/test_anormal_experiment_001.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_011/test_anormal_experiment_001.csv,True,True,True,True,True,7156,7155.0,119.25,169,0.23549965059399022
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_011__test_anormal_experiment_002,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_011,test_anormal_experiment_002,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_011/test_anormal_experiment_002.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_011/test_anormal_experiment_002.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_011/test_anormal_experiment_002.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_011/test_anormal_experiment_002.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_011/test_anormal_experiment_002.csv,True,True,True,True,True,5502,5501.0,91.68333333333334,1853,0.1592437738592983
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_012__test_anormal_experiment_001,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_012,test_anormal_experiment_001,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_012/test_anormal_experiment_001.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_012/test_anormal_experiment_001.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_012/test_anormal_experiment_001.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_012/test_anormal_experiment_001.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_012/test_anormal_experiment_001.csv,True,True,True,True,True,13883,13882.0,231.36666666666667,680,0.210200259328627
batch_dist_ternary_butan-1-ol+propan-2-ol+water__operating_point_012__test_anormal_experiment_002,batch_dist_ternary_butan-1-ol+propan-2-ol+water,operating_point_012,test_anormal_experiment_002,test,anormal,01_Batch_Distillation_Plant_M-202210_Timeseries_Sensors/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_012/test_anormal_experiment_002.csv,02_Batch_Distillation_Plant_M-202210_Timeseries_Actuators/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_012/test_anormal_experiment_002.csv,00_Batch_Distillation_Plant_M-202210_Timeseries_Label_Anomaly_Metadata/Operation/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_012/test_anormal_experiment_002.csv,10_Batch_Distillation_Plant_M-202210_GC_Composition/timeseries/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_012/test_anormal_experiment_002.csv,07_Batch_Distillation_Plant_M-202210_Tabular_Operation_Logs/batch_dist_ternary_butan-1-ol+propan-2-ol+water/operating_point_012/test_anormal_experiment_002.csv,True,True,True,True,True,6505,6504.0,108.4,1743,0.09978474784747847
